Date,High,Low,Open,Close,Volume,Adj Close
2019-07-22,36.03499984741211,35.834999084472656,35.84000015258789,35.959999084472656,49346.0,35.107967376708984
2019-07-23,36.52000045776367,36.16999816894531,36.16999816894531,36.400001525878906,84882.0,35.53754425048828
2019-07-24,36.42499923706055,36.290000915527344,36.404998779296875,36.404998779296875,58109.0,35.542423248291016
2019-07-25,36.75,36.05500030517578,36.60499954223633,36.165000915527344,96856.0,35.30811309814453
2019-07-26,36.32500076293945,36.125,36.130001068115234,36.314998626708984,25026.0,35.45455551147461
2019-07-29,36.439998626708984,36.220001220703125,36.220001220703125,36.31999969482422,60353.0,35.45943832397461
2019-07-30,36.25,35.599998474121094,36.2400016784668,35.689998626708984,76357.0,34.844364166259766
2019-07-31,35.79999923706055,35.6349983215332,35.63999938964844,35.724998474121094,138429.0,34.878536224365234
2019-08-01,35.95500183105469,35.564998626708984,35.564998626708984,35.94499969482422,113685.0,35.093326568603516
2019-08-02,35.29999923706055,34.70500183105469,35.17499923706055,34.79499816894531,97569.0,33.9705696105957
2019-08-05,34.5099983215332,34.03499984741211,34.494998931884766,34.11000061035156,171797.0,33.30180358886719
2019-08-06,34.380001068115234,33.904998779296875,34.185001373291016,33.904998779296875,204145.0,33.10165786743164
2019-08-07,34.404998779296875,33.869998931884766,34.040000915527344,34.084999084472656,171777.0,33.27739334106445
2019-08-08,34.790000915527344,34.34000015258789,34.45500183105469,34.790000915527344,106543.0,33.965694427490234
2019-08-09,34.69499969482422,34.27000045776367,34.595001220703125,34.345001220703125,76983.0,33.53123474121094
2019-08-12,34.650001525878906,34.22999954223633,34.64500045776367,34.290000915527344,38444.0,33.4775390625
2019-08-13,34.78499984741211,33.98500061035156,34.15999984741211,34.60499954223633,125425.0,33.785072326660156
2019-08-14,34.57500076293945,33.7599983215332,34.57500076293945,33.91999816894531,46821.0,33.11630630493164
2019-08-15,34.10499954223633,33.349998474121094,33.974998474121094,33.85499954223633,160514.0,33.0528450012207
2019-08-16,33.7400016784668,33.36000061035156,33.369998931884766,33.70000076293945,117458.0,33.5113639831543
2019-08-19,34.16999816894531,33.869998931884766,33.9900016784668,34.09000015258789,63187.0,33.89917755126953
2019-08-20,34.20000076293945,33.85499954223633,34.095001220703125,33.90999984741211,18528.0,33.72018814086914
2019-08-21,34.404998779296875,34.07500076293945,34.07500076293945,34.35499954223633,28892.0,34.162696838378906
2019-08-22,34.459999084472656,34.064998626708984,34.22999954223633,34.14500045776367,83658.0,33.95387268066406
2019-08-23,34.34000015258789,33.7599983215332,34.314998626708984,33.7599983215332,70190.0,33.57102584838867
2019-08-26,34.0,33.63999938964844,33.685001373291016,33.90999984741211,118138.0,33.72018814086914
2019-08-27,34.18000030517578,33.755001068115234,33.810001373291016,34.11000061035156,52530.0,33.9190673828125
2019-08-28,34.08000183105469,33.77000045776367,33.97999954223633,34.06999969482422,44984.0,33.87929153442383
2019-08-29,34.55500030517578,34.0099983215332,34.0099983215332,34.540000915527344,18641.0,34.34666061401367
2019-08-30,34.845001220703125,34.54999923706055,34.54999923706055,34.70500183105469,53040.0,34.5107421875
2019-09-02,34.869998931884766,34.685001373291016,34.7400016784668,34.75,45769.0,34.555484771728516
2019-09-03,34.709999084472656,34.4900016784668,34.67499923706055,34.6349983215332,60654.0,34.44112777709961
2019-09-04,35.04999923706055,34.88999938964844,34.88999938964844,34.939998626708984,24097.0,34.744422912597656
2019-09-05,35.29999923706055,35.13999938964844,35.224998474121094,35.29499816894531,50864.0,35.097434997558594
2019-09-06,35.39500045776367,35.2400016784668,35.310001373291016,35.39500045776367,17854.0,35.196876525878906
2019-09-09,35.46500015258789,35.334999084472656,35.45000076293945,35.400001525878906,37940.0,35.201847076416016
2019-09-10,35.46500015258789,35.26499938964844,35.3849983215332,35.439998626708984,31772.0,35.24162292480469
2019-09-11,35.6349983215332,35.540000915527344,35.54999923706055,35.6150016784668,92809.0,35.415645599365234
2019-09-12,36.0,35.60499954223633,35.709999084472656,35.85499954223633,137399.0,35.654296875
2019-09-13,36.02000045776367,35.85499954223633,35.85499954223633,35.96500015258789,13245.0,35.7636833190918
2019-09-16,35.80500030517578,35.64500045776367,35.790000915527344,35.64500045776367,26139.0,35.44547653198242
2019-09-17,35.72999954223633,35.5099983215332,35.63999938964844,35.67499923706055,19857.0,35.47530746459961
2019-09-18,35.79999923706055,35.65999984741211,35.65999984741211,35.75,20484.0,35.549888610839844
2019-09-19,36.0,35.7400016784668,35.7400016784668,35.994998931884766,42933.0,35.793514251708984
2019-09-20,36.209999084472656,35.91999816894531,35.98500061035156,36.15999984741211,65476.0,35.95759201049805
2019-09-23,36.07500076293945,35.72999954223633,36.07500076293945,35.84000015258789,5341.0,35.639381408691406
2019-09-24,35.91999816894531,35.775001525878906,35.90999984741211,35.775001525878906,30005.0,35.57474899291992
2019-09-25,35.630001068115234,35.25,35.630001068115234,35.54999923706055,18502.0,35.351009368896484
2019-09-26,35.81999969482422,35.51499938964844,35.51499938964844,35.7599983215332,11634.0,35.55982971191406
2019-09-27,36.0,35.845001220703125,35.90999984741211,35.93000030517578,13557.0,35.7288818359375
2019-09-30,36.15999984741211,35.875,35.875,36.15999984741211,51030.0,35.95759201049805
2019-10-01,36.35499954223633,35.66999816894531,36.29999923706055,35.66999816894531,44233.0,35.470333099365234
2019-10-02,35.599998474121094,34.599998474121094,35.599998474121094,34.599998474121094,56912.0,34.40632247924805
2019-10-03,34.790000915527344,34.349998474121094,34.630001068115234,34.619998931884766,124523.0,34.426212310791016
2019-10-04,34.92499923706055,34.56999969482422,34.709999084472656,34.92499923706055,59902.0,34.72950744628906
2019-10-07,35.19499969482422,34.8650016784668,34.8650016784668,35.19499969482422,25200.0,34.99799728393555
2019-10-08,35.220001220703125,34.755001068115234,35.189998626708984,34.76499938964844,109424.0,34.570404052734375
2019-10-09,35.21500015258789,34.689998626708984,34.689998626708984,35.07500076293945,80202.0,34.878665924072266
2019-10-10,35.439998626708984,34.92499923706055,35.05500030517578,35.415000915527344,32392.0,35.216766357421875
2019-10-11,36.18000030517578,35.51499938964844,35.51499938964844,36.18000030517578,106970.0,35.977481842041016
2019-10-14,36.07500076293945,35.834999084472656,36.025001525878906,36.04499816894531,19384.0,35.84323501586914
2019-10-15,36.59000015258789,36.20500183105469,36.345001220703125,36.48500061035156,107602.0,36.2807731628418
2019-10-16,36.599998474121094,36.3650016784668,36.53499984741211,36.4900016784668,82509.0,36.28574752807617
2019-10-17,36.790000915527344,36.400001525878906,36.45500183105469,36.400001525878906,73419.0,36.196250915527344
2019-10-18,36.45500183105469,36.20000076293945,36.31999969482422,36.26499938964844,47897.0,36.06200408935547
2019-10-21,36.57500076293945,36.34000015258789,36.34000015258789,36.5,8855.0,36.29568862915039
2019-10-22,36.599998474121094,36.38999938964844,36.5,36.53499984741211,17969.0,36.33049392700195
2019-10-23,36.55500030517578,36.375,36.400001525878906,36.55500030517578,39930.0,36.35038375854492
2019-10-24,36.7599983215332,36.599998474121094,36.63999938964844,36.70500183105469,26996.0,36.49954605102539
2019-10-25,36.75,36.55500030517578,36.720001220703125,36.75,14175.0,36.544288635253906
2019-10-28,36.849998474121094,36.65999984741211,36.73500061035156,36.76499938964844,38776.0,36.559207916259766
2019-10-29,36.755001068115234,36.6150016784668,36.755001068115234,36.71500015258789,21125.0,36.50948715209961
2019-10-30,36.7400016784668,36.5,36.720001220703125,36.71500015258789,72825.0,36.50948715209961
2019-10-31,36.810001373291016,36.47999954223633,36.7599983215332,36.584999084472656,88999.0,36.38021469116211
2019-11-01,36.86000061035156,36.619998931884766,36.70000076293945,36.7599983215332,23475.0,36.554229736328125
2019-11-04,37.224998474121094,36.90999984741211,36.90999984741211,37.189998626708984,23500.0,36.9818229675293
2019-11-05,37.29999923706055,37.165000915527344,37.165000915527344,37.29499816894531,60008.0,37.086238861083984
2019-11-06,37.46500015258789,37.2599983215332,37.31999969482422,37.435001373291016,18503.0,37.22545623779297
2019-11-07,37.6349983215332,37.5,37.59000015258789,37.60499954223633,36264.0,37.39450454711914
2019-11-08,37.599998474121094,37.44499969482422,37.4900016784668,37.52000045776367,81438.0,37.30997848510742
2019-11-11,37.57500076293945,37.400001525878906,37.435001373291016,37.5099983215332,103684.0,37.30003356933594
2019-11-12,37.71500015258789,37.560001373291016,37.595001220703125,37.66999816894531,25584.0,37.459136962890625
2019-11-13,37.630001068115234,37.349998474121094,37.60499954223633,37.525001525878906,100120.0,37.31495666503906
2019-11-14,37.45000076293945,37.310001373291016,37.435001373291016,37.32500076293945,79566.0,37.22270584106445
2019-11-15,37.560001373291016,37.35499954223633,37.5099983215332,37.54499816894531,220521.0,37.442100524902344
2019-11-18,37.60499954223633,37.310001373291016,37.55500030517578,37.48500061035156,21392.0,37.382266998291016
2019-11-19,37.775001525878906,37.369998931884766,37.54999923706055,37.41999816894531,63897.0,37.31744384765625
2019-11-20,37.310001373291016,37.08000183105469,37.17499923706055,37.275001525878906,78313.0,37.17284393310547
