Date,High,Low,Open,Close,Volume,Adj Close
2019-07-22,87.06999969482422,86.87999725341797,86.93000030517578,86.87000274658203,6399.0,86.16731262207031
2019-07-23,87.33999633789062,87.12999725341797,87.19999694824219,87.13999938964844,6784.0,86.43511962890625
2019-07-24,87.47000122070312,87.11000061035156,87.45999908447266,87.3550033569336,6099.0,86.64838409423828
2019-07-25,87.9000015258789,87.16999816894531,87.9000015258789,87.30000305175781,15799.0,86.59383392333984
2019-07-26,87.47000122070312,87.25,87.36000061035156,87.41999816894531,10848.0,86.71286010742188
2019-07-29,87.58999633789062,87.27839660644531,87.44999694824219,87.42500305175781,5543.0,86.71781921386719
2019-07-30,87.52839660644531,86.80000305175781,87.45999908447266,86.91500091552734,18488.0,86.2119369506836
2019-07-31,87.37999725341797,86.94999694824219,87.37999725341797,87.00499725341797,16832.0,86.30120849609375
2019-08-01,86.80999755859375,86.06999969482422,86.06999969482422,86.93499755859375,82503.0,86.23178100585938
2019-08-02,85.3499984741211,84.3499984741211,85.25,84.55999755859375,13382.0,83.87598419189453
2019-08-05,83.9800033569336,82.77999877929688,83.9800033569336,82.93000030517578,17197.0,82.2591781616211
2019-08-06,83.02999877929688,82.39550018310547,82.63999938964844,82.61499786376953,25997.0,81.94672393798828
2019-08-07,83.54000091552734,82.05000305175781,83.11000061035156,82.81999969482422,11344.0,82.15006256103516
2019-08-08,84.30000305175781,83.56649780273438,83.77999877929688,84.33000183105469,11562.0,83.64785766601562
2019-08-09,84.68000030517578,83.8499984741211,84.68000030517578,83.75499725341797,13525.0,83.07749938964844
2019-08-12,84.5,83.37000274658203,84.4000015258789,83.51499938964844,26521.0,82.83944702148438
2019-08-13,84.5999984741211,82.80000305175781,83.12000274658203,84.13999938964844,25950.0,83.45938873291016
2019-08-14,84.18389892578125,82.30000305175781,84.08999633789062,82.3949966430664,10655.0,81.72850036621094
2019-08-15,82.62000274658203,81.5,82.5,82.08499908447266,30202.0,81.42100524902344
2019-08-16,83.0199966430664,82.5,82.5,83.19999694824219,4669.0,82.52699279785156
2019-08-19,84.17379760742188,83.83999633789062,83.93000030517578,84.1449966430664,8969.0,83.46434783935547
2019-08-20,84.19999694824219,83.68000030517578,84.13999938964844,83.90499877929688,14610.0,83.22628784179688
2019-08-21,84.37000274658203,83.77999877929688,83.77999877929688,84.3499984741211,43147.0,83.66768646240234
2019-08-22,84.38999938964844,83.69999694824219,84.3499984741211,83.81999969482422,7979.0,83.14198303222656
2019-08-23,84.41999816894531,83.5,84.31999969482422,83.15499877929688,54008.0,82.48235321044922
2019-08-27,83.63999938964844,82.83999633789062,83.08000183105469,83.12999725341797,10907.0,82.45755767822266
2019-08-28,83.12999725341797,82.5,83.12000274658203,83.2750015258789,26220.0,82.60138702392578
2019-08-29,84.16999816894531,83.13999938964844,83.16000366210938,84.1500015258789,14616.0,83.46931457519531
2019-08-30,84.83000183105469,84.05999755859375,84.2699966430664,84.08999633789062,14691.0,83.4097900390625
2019-09-02,84.37000274658203,84.05000305175781,84.0999984741211,84.11499786376953,2777.0,83.43458557128906
2019-09-03,84.02999877929688,83.5999984741211,83.9000015258789,83.83499908447266,36379.0,83.15685272216797
2019-09-04,84.91000366210938,84.63999938964844,84.69999694824219,84.83999633789062,14314.0,84.15372467041016
2019-09-05,86.05000305175781,85.37999725341797,85.4800033569336,85.98999786376953,6427.0,85.29442596435547
2019-09-06,86.1500015258789,85.98999786376953,86.08000183105469,86.19000244140625,3142.0,85.49280548095703
2019-09-09,86.43000030517578,86.1500015258789,86.26000213623047,86.2699966430664,20333.0,85.57215118408203
2019-09-10,86.0999984741211,85.75,86.0999984741211,85.87000274658203,7634.0,85.1753921508789
2019-09-11,86.58999633789062,86.3499984741211,86.37999725341797,86.55500030517578,9571.0,85.85485076904297
2019-09-12,87.37999725341797,86.9000015258789,86.9000015258789,87.23999786376953,40834.0,86.53431701660156
2019-09-13,87.69999694824219,87.4000015258789,87.44999694824219,87.52999877929688,3599.0,86.82196807861328
2019-09-16,87.11000061035156,86.9000015258789,87.01000213623047,87.02999877929688,3715.0,86.32600402832031
2019-09-17,86.94000244140625,86.69000244140625,86.76000213623047,86.99500274658203,3507.0,86.29129791259766
2019-09-18,87.0999984741211,86.91999816894531,86.94999694824219,86.9800033569336,10936.0,86.27642059326172
2019-09-19,87.5199966430664,86.80000305175781,86.87000274658203,87.4800033569336,901.0,86.77237701416016
2019-09-20,87.44000244140625,87.31999969482422,87.4000015258789,87.30500030517578,28559.0,86.59878540039062
2019-09-23,87.16000366210938,86.51000213623047,87.16000366210938,86.7300033569336,30317.0,86.0284423828125
2019-09-24,87.0999984741211,86.72000122070312,87.02999877929688,86.75,5532.0,86.04827880859375
2019-09-25,86.20999908447266,85.6500015258789,86.20999908447266,86.16999816894531,18331.0,85.47296905517578
2019-09-26,86.2699966430664,85.75,85.88999938964844,85.80000305175781,8520.0,85.518798828125
2019-09-27,86.23999786376953,85.87999725341797,86.04000091552734,86.1500015258789,9469.0,85.8676528930664
2019-09-30,85.93000030517578,85.66999816894531,85.93000030517578,85.95999908447266,20944.0,85.67826843261719
2019-10-01,86.26000213623047,85.26000213623047,86.0999984741211,85.44000244140625,24731.0,85.15998077392578
2019-10-02,85.04000091552734,83.4800033569336,85.0199966430664,83.4800033569336,53779.0,83.20640563964844
2019-10-03,83.93109893798828,82.95999908447266,83.7300033569336,83.77999877929688,49128.0,83.50541687011719
2019-10-04,84.66000366210938,83.91999816894531,84.12999725341797,84.63999938964844,10930.0,84.36260223388672
2019-10-07,85.27999877929688,84.685302734375,85.27999877929688,85.0999984741211,35530.0,84.82109069824219
2019-10-08,85.12000274658203,83.80999755859375,85.12000274658203,83.80999755859375,100701.0,83.53531646728516
2019-10-09,84.5,83.80000305175781,83.80999755859375,84.23500061035156,54330.0,83.95892333984375
